id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1265726794801442816,1265726794801442816,1590607758000,2020-05-28,02:29:18,WIB,117998279,athiyad,Tia,,Spending lots of time on Kaggle lately,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1265726794801442816,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1265405912174309376,1265405912174309376,1590531254000,2020-05-27,05:14:14,WIB,117998279,athiyad,Tia,,"Just made a petty project on using Machine Learning to estimate an influencer’s (or any instagram user's) authenticity, i.e. did they *buy* their likes and followers? Might drop a blog post soon-ish. GitHub:  https://github.com/athiyadeviyani/IGAudit … 😉 #MachineLearning #DataScience #SocialMedia",[],['https://github.com/athiyadeviyani/IGAudit'],[],1,7,1,"['#machinelearning', '#datascience', '#socialmedia']",[],https://twitter.com/AthiyaD/status/1265405912174309376,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1265173584651010049,1265173584651010049,1590475863000,2020-05-26,13:51:03,WIB,117998279,athiyad,Tia,,how did i just know about the school of good and evil being turned into a movie?!?! @SomanChainani,['somanchainani'],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1265173584651010049,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '517202961', 'username': 'SomanChainani'}]",,,,
1265029081503952896,1265029081503952896,1590441410000,2020-05-26,04:16:50,WIB,117998279,athiyad,Tia,,FaceApp out there to collect your face for machine learning databases y’all,[],[],[],0,3,3,[],[],https://twitter.com/AthiyaD/status/1265029081503952896,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1264952550245060609,1264952550245060609,1590423164000,2020-05-25,23:12:44,WIB,117998279,athiyad,Tia,,"""An eye for eye only ends up making the whole world blind.""",[],[],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1264952550245060609,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263621014098857985,1263613497352413184,1590105701000,2020-05-22,07:01:41,WIB,117998279,athiyad,Tia,,"So, what I’m trying to say is that we are all currently going through hell. However, Winston Churchill once said, “if you’re going through hell, keep going.” As long as you are alive and well, there will always be hope, and you should always be thankful. ☺️",[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1263621014098857985,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263620083080851457,1263613497352413184,1590105479000,2020-05-22,06:57:59,WIB,117998279,athiyad,Tia,,"I also got to celebrate my birthday at home, study for the GREs and actually take the time to research about the grad schools and degrees that I’m actually interested in. I‘ve also recently found out that I really enjoy data science!",[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1263620083080851457,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263619495064563712,1263613497352413184,1590105339000,2020-05-22,06:55:39,WIB,117998279,athiyad,Tia,,"I’m almost done moping around and I’ve started to just look at the bright side of things - I am home with my family and my cats, and we are all healthy and happy. That is more than what a lot of people could ask for at the moment and I am thankful for that.",[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1263619495064563712,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263618648800804865,1263613497352413184,1590105137000,2020-05-22,06:52:17,WIB,117998279,athiyad,Tia,,"For the past few months I found it really difficult to be productive. It’s not because of the whole work from home thing, but I guess I was just so mad about everything falling apart I just didn’t want to work hard anymore knowing that it can all be taken away from me.",[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1263618648800804865,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263618019625852928,1263613497352413184,1590104987000,2020-05-22,06:49:47,WIB,117998279,athiyad,Tia,,"I guess what I’ve been trying to say is that I had a seemingly fool-proof plan - a plan that if I worked hard and give my 100% effort, everything will fall perfectly into place. Unfortunately, my plan B and plan C did not take into account a global pandemic 😕",[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1263618019625852928,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263617143746080768,1263613497352413184,1590104778000,2020-05-22,06:46:18,WIB,117998279,athiyad,Tia,,I also planned to do some kind of grad schools tour around the US and buddy up with someone important from that school who works at Google who might be willing write me a recommendation letter,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1263617143746080768,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263616490919522306,1263613497352413184,1590104622000,2020-05-22,06:43:42,WIB,117998279,athiyad,Tia,,"I had a lot of great plans - compete in the UK intermediate kickboxing national championships, host Edinburgh Muay Thai’s fight night, go to the Informatics Ball with my friends, spend the summer in Silicon Valley and attend VIP tech events, and watch Taylor Swift in LA!",[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1263616490919522306,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263615829297393664,1263613497352413184,1590104465000,2020-05-22,06:41:05,WIB,117998279,athiyad,Tia,,"2020 started on a high note - I was home for the holidays, I received an offer from Google in Mountain View and Amazon in Cambridge, and I went on a nice little trip to visit my colleague from last summer. Then #coronavirus just had to crush the dreams I worked so hard for ☄️",[],[],[],1,0,0,['#coronavirus'],[],https://twitter.com/AthiyaD/status/1263615829297393664,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263614582951563264,1263613497352413184,1590104168000,2020-05-22,06:36:08,WIB,117998279,athiyad,Tia,,"2019 was a great year for me - I interned at Google, Amazon and JP Morgan, actively competed in kickboxing and muay thai fight nights, won Hack Cambridge with my best friends, started directing Hack the Burgh, and traveled to more countries in a year than I have ever before!",[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1263614582951563264,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263613497352413184,1263613497352413184,1590103909000,2020-05-22,06:31:49,WIB,117998279,athiyad,Tia,,"My CVs: first vs 23rd version. It’s very heartwarming to see how much I’ve grown and done in less than 2 years! Instead of constantly pushing yourself forward, sometimes you need to look back and appreciate the work you’ve done to become who you are today. ✨ pic.twitter.com/FZXPmXfn1U",[],[],['https://pbs.twimg.com/media/EYlBw86UwAAJnTZ.jpg'],1,1,6,[],[],https://twitter.com/AthiyaD/status/1263613497352413184,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263560666905890816,1263560666905890816,1590091313000,2020-05-22,03:01:53,WIB,117998279,athiyad,Tia,,Started re-making my CV on LaTex… back to Canva 30 mins later lol 💁🏻‍♀️,[],[],[],1,0,2,[],[],https://twitter.com/AthiyaD/status/1263560666905890816,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1263213351896707075,1263213351896707075,1590008507000,2020-05-21,04:01:47,WIB,117998279,athiyad,Tia,,they say don’t judge a book by its cover but there’s a reason why artists are hired to make the cover art,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1263213351896707075,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1262117289547030528,1262117289547030528,1589747185000,2020-05-18,03:26:25,WIB,117998279,athiyad,Tia,,This is a trap y’all pic.twitter.com/Mf0qEiH6tz,[],[],['https://pbs.twimg.com/media/EYPw-y0UwAAf0qO.jpg'],1,0,2,[],[],https://twitter.com/AthiyaD/status/1262117289547030528,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1261789521768669184,1261789521768669184,1589669039000,2020-05-17,05:43:59,WIB,117998279,athiyad,Tia,,if i sum up the amount of kms people tagged me to run for the NHS think i’d run all the way to edinburgh,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1261789521768669184,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1261783775714967558,1261783775714967558,1589667669000,2020-05-17,05:21:09,WIB,117998279,athiyad,Tia,,did i have a horrible time in high school? no. have i gone through our yearbook since graduation? also no.,[],[],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1261783775714967558,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1261767518173069319,1261714963124514816,1589663793000,2020-05-17,04:16:33,WIB,117998279,athiyad,Tia,,i love you too 😗,['putirls'],[],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1261767518173069319,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '72847537', 'username': 'putirls'}]",,,,
1261767284646768640,1261539469951262721,1589663737000,2020-05-17,04:15:37,WIB,117998279,athiyad,Tia,,oof 😅,"['cleaversmiles', 'shianeeeeeee']",[],[],1,0,1,[],[],https://twitter.com/AthiyaD/status/1261767284646768640,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '200044999', 'username': 'cleaversmiles'}, {'user_id': '312555194', 'username': 'shianeeeeeee'}]",,,,
1259902827788333056,1259902827788333056,1589219216000,2020-05-12,00:46:56,WIB,117998279,athiyad,Tia,,Exams are finally over - now I can start doing absolutely nothing again but without feeling guilty!,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1259902827788333056,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1259634571068321792,1259634571068321792,1589155259000,2020-05-11,07:00:59,WIB,117998279,athiyad,Tia,,“it’s the journey that matters – not the destination.” https://twitter.com/putirls/status/1259530058571501568 …,[],['https://twitter.com/putirls/status/1259530058571501568'],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1259634571068321792,False,https://twitter.com/putirls/status/1259530058571501568,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1259623098548015110,1259623098548015110,1589152524000,2020-05-11,06:15:24,WIB,117998279,athiyad,Tia,,zurich was so much fun to the point where google was just the cherry on top,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1259623098548015110,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1259622152220798976,1259622152220798976,1589152298000,2020-05-11,06:11:38,WIB,117998279,athiyad,Tia,,have a short last day at google vlog that i always wanted to post but people will say i’m gloating #MyLifeMyRulez,[],[],[],1,0,1,['#mylifemyrulez'],[],https://twitter.com/AthiyaD/status/1259622152220798976,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1259621520600514560,1259620778774917120,1589152147000,2020-05-11,06:09:07,WIB,117998279,athiyad,Tia,,"like bruh, same pic.twitter.com/bWG6JkGrtF",[],[],['https://pbs.twimg.com/media/EXsTFfbUYAAUOfm.jpg'],0,0,0,[],[],https://twitter.com/AthiyaD/status/1259621520600514560,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1259620778774917120,1259620778774917120,1589151970000,2020-05-11,06:06:10,WIB,117998279,athiyad,Tia,,why won’t @apple even look at my cv,['apple'],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1259620778774917120,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '380749300', 'username': 'Apple'}]",,,,
1259620313899270145,1259620313899270145,1589151860000,2020-05-11,06:04:20,WIB,117998279,athiyad,Tia,,2019 was filled with good fun and great memories 2020 didn’t even try,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1259620313899270145,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1259615594044780544,1259615594044780544,1589150734000,2020-05-11,05:45:34,WIB,117998279,athiyad,Tia,,is alexis ren’s waist to hip ratio even real 😱,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1259615594044780544,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1259190665780563969,1259142099376594944,1589049424000,2020-05-10,01:37:04,WIB,117998279,athiyad,Tia,,Bro tell me about it 😂,['bobaande'],[],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1259190665780563969,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '1043195103471267840', 'username': 'bobaAnde'}]",,,,
1258384729159593985,1258384729159593985,1588857273000,2020-05-07,20:14:33,WIB,117998279,athiyad,Tia,,Still don’t understand how a MacBook Pro costs $1299 and an iPhone 11 Pro Max with the equivalent storage (256 GB) costs $1249 🤔,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1258384729159593985,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1258370366696636417,1258370366696636417,1588853849000,2020-05-07,19:17:29,WIB,117998279,athiyad,Tia,,🙋🏻 https://twitter.com/InfAtEd/status/1258359630788464645 …,[],['https://twitter.com/InfAtEd/status/1258359630788464645'],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1258370366696636417,False,https://twitter.com/InfAtEd/status/1258359630788464645,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1257629882697175040,1257001429132210176,1588677304000,2020-05-05,18:15:04,WIB,117998279,athiyad,Tia,,bonus photos for you!! 😻😽 pic.twitter.com/yrdVJxYyaO,['lianamostafa'],[],"['https://pbs.twimg.com/media/EXP_rAQU8AAWOFQ.jpg', 'https://pbs.twimg.com/media/EXP_rASUYAEXCyY.jpg', 'https://pbs.twimg.com/media/EXP_rASUYAA0oXd.jpg']",1,0,1,[],[],https://twitter.com/AthiyaD/status/1257629882697175040,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '2184935995', 'username': 'lianamostafa'}]",,,,
1257629193271009280,1257001429132210176,1588677139000,2020-05-05,18:12:19,WIB,117998279,athiyad,Tia,,Aw thank u roky here’s some more pics for u! 😻 pic.twitter.com/OTgzzQpEYx,['roxerg1'],[],"['https://pbs.twimg.com/media/EXP_CmcUwAEnMjZ.jpg', 'https://pbs.twimg.com/media/EXP_CmbU0AEsc57.jpg', 'https://pbs.twimg.com/media/EXP_CmcU4AEgKWa.jpg']",1,0,1,[],[],https://twitter.com/AthiyaD/status/1257629193271009280,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '1038863422044155906', 'username': 'roxerg1'}]",,,,
1257001429132210176,1257001429132210176,1588527469000,2020-05-04,00:37:49,WIB,117998279,athiyad,Tia,,BDAY #21 🥳 pic.twitter.com/WrgyluKNlz,[],[],"['https://pbs.twimg.com/media/EXHEEh7UYAExwfH.jpg', 'https://pbs.twimg.com/media/EXHEEh8U4AQnqVL.jpg', 'https://pbs.twimg.com/media/EXHEEiAUEAAl8Y1.jpg', 'https://pbs.twimg.com/media/EXHEEiBU0AEquUm.jpg']",2,0,9,[],[],https://twitter.com/AthiyaD/status/1257001429132210176,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1256617988796461058,1256538488649871361,1588436050000,2020-05-02,23:14:10,WIB,117998279,athiyad,Tia,,I should start doing this instead of waiting for my abs to disappear... 🤔,['putirls'],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1256617988796461058,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '72847537', 'username': 'putirls'}]",,,,
1256343488020443136,1256343488020443136,1588370603000,2020-05-02,05:03:23,WIB,117998279,athiyad,Tia,,Just got reminded of how painfully tedious US uni applications are #PTSD,[],[],[],0,0,1,['#ptsd'],[],https://twitter.com/AthiyaD/status/1256343488020443136,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1256342673679507456,1256342673679507456,1588370409000,2020-05-02,05:00:09,WIB,117998279,athiyad,Tia,,Feels like Freshers was just a couple of months ago and now I'm applying to grad schools? Madness.,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1256342673679507456,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255384343792553984,1255382391188852736,1588141926000,2020-04-29,13:32:06,WIB,117998279,athiyad,Tia,,"Anyway here’s a pic of my at my fittest this year (left), really nothing compared to last year (right) pic.twitter.com/cU0IwW7fRh",[],[],"['https://pbs.twimg.com/media/EWwFZBoXYAIFvcf.jpg', 'https://pbs.twimg.com/media/EWwFZBoWkAA1STQ.jpg']",0,0,0,[],[],https://twitter.com/AthiyaD/status/1255384343792553984,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255382905481822209,1255382391188852736,1588141583000,2020-04-29,13:26:23,WIB,117998279,athiyad,Tia,,"So there you have it, I conclude that abs do have a longer shelf life than toned arms",[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1255382905481822209,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255382764196638720,1255382391188852736,1588141549000,2020-04-29,13:25:49,WIB,117998279,athiyad,Tia,,And maybe I just have naturally flabby arms and boxing/Muay Thai/kickboxing really helped tone them and I’ve been doing none of the above for a month and a bit now,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1255382764196638720,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255382611427549187,1255382391188852736,1588141513000,2020-04-29,13:25:13,WIB,117998279,athiyad,Tia,,I guess abs don’t really go away unless I eat really unhealthily and in great amounts and I’ve been sleeping so much that I don’t really snack,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1255382611427549187,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255382480565276673,1255382391188852736,1588141481000,2020-04-29,13:24:41,WIB,117998279,athiyad,Tia,,The answer to my million dollar question is... arms go flabby first!,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1255382480565276673,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255382391188852736,1255382391188852736,1588141460000,2020-04-29,13:24:20,WIB,117998279,athiyad,Tia,,This quarantine season I’ve been researching on whether my arms will go flabby first or will my abs start to disappear first,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1255382391188852736,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255373637118500864,1255373637118500864,1588139373000,2020-04-29,12:49:33,WIB,117998279,athiyad,Tia,,Special thanks to the people who come and watch me get beat up every year 🤗💕 #EUKBCFightNight2020 🥊 (28/02/2020) pic.twitter.com/Sr6FzAvPhR,[],[],"['https://pbs.twimg.com/media/EWv7oVQX0AEjDlA.jpg', 'https://pbs.twimg.com/media/EWv7oVRXQAARDN-.jpg', 'https://pbs.twimg.com/media/EWv7oVSXYAEPdt3.jpg', 'https://pbs.twimg.com/media/EWv7oVRWoAM3UgO.jpg']",0,0,0,['#eukbcfightnight2020'],[],https://twitter.com/AthiyaD/status/1255373637118500864,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1255369969115828226,1255369969115828226,1588138498000,2020-04-29,12:34:58,WIB,117998279,athiyad,Tia,,I tell myself it’s okay to wake up at 3 PM because I’m still jet lagged. It’s been more than a month since I left the U.K.,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1255369969115828226,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1254850255226454016,1254850255226454016,1588014589000,2020-04-28,02:09:49,WIB,117998279,athiyad,Tia,,So much work to do... Next episode! 🙊,[],[],[],0,1,0,[],[],https://twitter.com/AthiyaD/status/1254850255226454016,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1254849784038305792,1254849784038305792,1588014477000,2020-04-28,02:07:57,WIB,117998279,athiyad,Tia,,I can't decide whether I like Pretty Little Liars or Gossip Girl more,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1254849784038305792,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1254713889159184386,1254713889159184386,1587982077000,2020-04-27,17:07:57,WIB,117998279,athiyad,Tia,,why is everyone baking,[],[],[],1,0,1,[],[],https://twitter.com/AthiyaD/status/1254713889159184386,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1253043344680181760,1253043344680181760,1587583788000,2020-04-23,02:29:48,WIB,117998279,athiyad,Tia,,my cat is not letting me study pic.twitter.com/hbLg0gIF6O,[],[],[],0,0,2,[],[],https://twitter.com/AthiyaD/status/1253043344680181760,False,,1,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1251897814046478337,1251187345405034496,1587310672000,2020-04-19,22:37:52,WIB,117998279,athiyad,Tia,,don’t tempt me 🙈,['sirliulfa'],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1251897814046478337,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '146032731', 'username': 'sirliulfa'}]",,,,
1251218647806164993,1251218647806164993,1587148746000,2020-04-18,01:39:06,WIB,117998279,athiyad,Tia,,@Apple please explain why the white iPhone SE has a black front instead of a normal white front like the iPhone 8 pic.twitter.com/3h3zwEffFu,['apple'],[],['https://pbs.twimg.com/media/EV04uhbVAAEbSww.jpg'],0,0,1,[],[],https://twitter.com/AthiyaD/status/1251218647806164993,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '380749300', 'username': 'Apple'}]",,,,
1251187345405034496,1251187345405034496,1587141283000,2020-04-17,23:34:43,WIB,117998279,athiyad,Tia,,i can’t imagine myself making a tiktok video,[],[],[],1,0,0,[],[],https://twitter.com/AthiyaD/status/1251187345405034496,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1250090532354678785,1250090532354678785,1586879783000,2020-04-14,22:56:23,WIB,117998279,athiyad,Tia,,❤ pic.twitter.com/yRhUYNh1l0,[],[],['https://pbs.twimg.com/media/EVk2tdhUwAEK644.jpg'],0,0,0,[],[],https://twitter.com/AthiyaD/status/1250090532354678785,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1250067676766093313,1250067676766093313,1586874333000,2020-04-14,21:25:33,WIB,117998279,athiyad,Tia,,This is how all relationships should be https://twitter.com/nathasyaziel/status/1246058218997960710 …,[],['https://twitter.com/nathasyaziel/status/1246058218997960710'],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1250067676766093313,False,https://twitter.com/nathasyaziel/status/1246058218997960710,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1249808158962270208,1249808158962270208,1586812460000,2020-04-14,04:14:20,WIB,117998279,athiyad,Tia,,"If it works, it works 🤷🏻‍♀️ https://www.bbc.co.uk/news/world-asia-52269607 …",[],['https://www.bbc.co.uk/news/world-asia-52269607'],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1249808158962270208,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1249737855137693701,1249737855137693701,1586795698000,2020-04-13,23:34:58,WIB,117998279,athiyad,Tia,,Pics from #SmackentinesDay at Glasgow Fight Night where I did my first knee (pic attached) 🥊❤ 14/02/2020 pic.twitter.com/dLAlFUbWIW,[],[],"['https://pbs.twimg.com/media/EVf11ywWoAA6Avu.jpg', 'https://pbs.twimg.com/media/EVf12xaXsAAmKvO.jpg', 'https://pbs.twimg.com/media/EVf15wJWoAAqST2.jpg', 'https://pbs.twimg.com/media/EVf18bOWAAMF88f.jpg']",0,0,3,['#smackentinesday'],[],https://twitter.com/AthiyaD/status/1249737855137693701,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1249365109685628932,1249365109685628932,1586706828000,2020-04-12,22:53:48,WIB,117998279,athiyad,Tia,,Getting stressed about uni work at home hits differently,[],[],[],0,3,2,[],[],https://twitter.com/AthiyaD/status/1249365109685628932,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1248683673898999808,1248683673898999808,1586544361000,2020-04-11,01:46:01,WIB,117998279,athiyad,Tia,,do we really still care about what day it is,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1248683673898999808,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1247501488177344512,1247501488177344512,1586262506000,2020-04-07,19:28:26,WIB,117998279,athiyad,Tia,,In some ways Gossip Girl reminds me of Game of Thrones,[],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1247501488177344512,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1246539677009465349,1246539563004096519,1586033193000,2020-04-05,03:46:33,WIB,117998279,athiyad,Tia,,you can literally do anything to a potato and it will still taste good,[],[],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1246539677009465349,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1246539563004096519,1246539563004096519,1586033166000,2020-04-05,03:46:06,WIB,117998279,athiyad,Tia,,potatoes are very versatile,[],[],[],1,0,1,[],[],https://twitter.com/AthiyaD/status/1246539563004096519,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1246198345414008832,1246198345414008832,1585951813000,2020-04-04,05:10:13,WIB,117998279,athiyad,Tia,,It’s 5 AM and I just finished stress-coding an app that enlarges instagram display pictures 🤯🥳#JustQuarantineThings  http://athiyadeviyani.github.io/InstaKilo/  (WORKS BEST IN CHROME) pic.twitter.com/RhLOHylcIL,[],['http://athiyadeviyani.github.io/InstaKilo/'],['https://pbs.twimg.com/media/EUtiyM7U0AIFVW2.jpg'],0,0,1,['#justquarantinethings'],[],https://twitter.com/AthiyaD/status/1246198345414008832,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1245665710811963392,1245665710811963392,1585824823000,2020-04-02,17:53:43,WIB,117998279,athiyad,Tia,,“I have so much work to do.” I say every day as I get up at 5pm and proceed staring at the ceiling for another 3 hours,[],[],[],0,1,1,[],[],https://twitter.com/AthiyaD/status/1245665710811963392,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1245009240562888705,1244665180161597440,1585668308000,2020-03-31,22:25:08,WIB,117998279,athiyad,Tia,,What kind of shoes do frogs wear? Open toad!,['kevinirman'],[],[],0,0,0,[],[],https://twitter.com/AthiyaD/status/1245009240562888705,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}, {'user_id': '249169614', 'username': 'kevinirman'}]",,,,
1244736034996228096,1244736034996228096,1585603171000,2020-03-31,04:19:31,WIB,117998279,athiyad,Tia,,"So many people I'd like to ask ""do you not like me around anymore?"" to 😔",[],[],[],0,0,1,[],[],https://twitter.com/AthiyaD/status/1244736034996228096,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
1244665180161597440,1244665180161597440,1585586278000,2020-03-30,23:37:58,WIB,117998279,athiyad,Tia,,What kind of shoes does a thief wear? Sneakers,[],[],[],1,1,3,[],[],https://twitter.com/AthiyaD/status/1244665180161597440,False,,0,,,,,,,"[{'user_id': '117998279', 'username': 'AthiyaD'}]",,,,
